10.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,-0.04,-0.04,-0.08,-0.08,-0.04,0.0,0.04,0.04,0.04,0.04,0.08,0.08,0.12,0.15,0.15,0.19,0.27,0.38,0.42,0.35,0.19,0.19,0.08,-0.04,-0.12,-0.23,-0.27,-0.27,-0.27,-0.27,-0.31,-0.35,-0.38,-0.38,-0.31,-0.23,-0.08,0.04,0.08,0.08,0.08,0.08,0.15,0.23,0.27,0.31,0.31,0.35,0.38,0.35,0.31,0.27,0.27,0.23,0.19,0.19,0.19,0.19,0.19,0.19,0.08,0.0,-0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.08,0.15,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.12,0.08,0.04,0.04,0.04,0.04,0.04,0.0,0.08,0.12,0.19,0.19,0.19,0.23,0.31,0.35,0.35,0.27,0.27,0.27,0.27,0.27,0.27,0.19,0.04,0.04,-0.08,-0.19,-0.19,-0.19,-0.12,-0.12,-0.08,0.04,0.12,0.15,0.15,0.15,0.19,0.27,0.35,0.38,0.42,0.42,0.42,0.38,0.31,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.31,0.35,0.31,0.12,0.12,-0.04,-0.12,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.08,-0.04,0.04,0.12,0.12,0.08,0.08,0.04,0.04,0.0,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.04,0.04,0.12,0.15,0.15,0.15,0.15,0.04,-0.08,-0.08,0.0,0.0,0.0,0.04,-0.04,-0.23,-0.31,-0.31,-0.27,-0.27,-0.27,-0.15,-0.15,-0.15,-0.15,0.0,0.04,-0.08,-0.08,0.08,0.08,0.35,0.27,-0.08,-0.23,-0.08,-0.08,0.08,0.23,0.38,0.38,0.46,0.46,0.38,0.27,0.23,0.23,0.23,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.04,0.12,0.23,0.23,0.12,0.04,-0.04,-0.08,-0.08,-0.08,-0.08,-0.08,0.0,0.04,0.08,0.08,0.08,0.08,0.04,0.0,-0.04,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.08,-0.08,-0.04,-0.04,-0.04,-0.04,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.04,-0.04,-0.08,-0.08,-0.12,-0.08,-0.08,0.0,0.0,0.04,0.08,0.08,0.04,0.04,-0.04,-0.08,-0.12,-0.12,-0.15,-0.23,-0.19,-0.12,-0.08,-0.08,-0.12,-0.19,-0.38,-0.54,-0.54,-0.46,-0.46,-0.38,-0.23,0.08,0.35,0.5,0.5,0.65,0.77,0.69,0.58,0.62,0.77,0.77,0.77,0.65,0.54,0.35,0.19,0.19,0.08,-0.04,-0.08,-0.12,-0.08,-0.08,0.0,0.08,0.12,0.15,0.15,0.15,0.12,0.12,0.04,0.0,-0.04,-0.04,-0.04,-0.08,-0.12,-0.12,-0.08,0.0,0.08,0.08,0.15,0.19,0.15,0.15,0.15,0.15,0.15,0.23,0.27,0.31,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.08,-0.15,-0.15,-0.27,-0.38,-0.23,-0.04,0.15,0.15,0.31,0.27,0.15,0.15,0.23,0.27,0.27,0.31,0.35,0.23,0.15,0.0,0.0,-0.15,-0.23,-0.23,-0.23,-0.35,-0.35,-0.38,-0.42,-0.42,-0.35,-0.27,-0.27,-0.27,-0.35,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-0.19,-0.04,0.04,-0.04,0.0,0.04,0.04,0.08,0.12,0.15,0.15,0.12,0.12,0.08,0.04,0.0,0.04,0.04,0.04,0.04,0.08,0.08,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.04,0.0,0.0,-0.04,-0.04,-0.04,-0.04,0.0,-0.04,-0.04,0.0,0.0,-0.04,-0.08,-0.12,-0.12,-0.04,-0.04,0.0,0.15,0.31,0.31,0.27,0.19,0.04,0.04,-0.08,-0.15,-0.12,-0.15,-0.15,-0.15,-0.15,-0.12,-0.12,-0.08,-0.23,-0.19,-0.04,-0.04,0.0,0.0,0.0,-0.08,-0.08,-0.08,0.0,0.04,0.04,0.04,0.08,0.08,0.12,0.19,0.31,0.35,0.35,0.38,0.42,0.42,0.35,0.35,0.35,0.35,0.31,0.35,0.35,0.42,0.42,0.42,0.38,0.35,0.23,0.23,0.15,0.08,0.08,0.04,0.04,0.04,0.0,-0.08,-0.12,-0.15,-0.12,-0.12,-0.12,-0.15,-0.15,-0.08,-0.08,0.0,0.08,0.15,0.15,0.12,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-0.08,-0.08,-0.08,0.08,0.08,0.08,0.08,0.0,-0.08,-0.19,-0.19,-0.19,-0.19,-0.19,-0.15,-0.04,0.04,0.04,0.04,0.08,0.08,0.19,0.19,0.27,0.19,0.0,-0.15,-0.27,-0.31,-0.31,-0.27,-0.19,-0.04,0.04,0.12,0.12,0.19,0.15,0.04,0.0,0.08,0.31,0.35,0.35,0.12,-0.12,-0.23,-0.23,-0.19,-0.04,-0.04,0.27,0.58,0.88,1.08,1.0,0.77,0.54,0.54,0.27,0.08,0.08,0.19,0.27,0.38,0.38,0.42,0.35,0.19,0.08,-0.04,-0.04,-0.15,-0.15,-0.15,-0.15,-0.12,-0.12,-0.08,-0.04,0.0,0.04,0.08,0.08,0.08,0.12,0.15,0.19,0.19,0.19,0.19,0.19,0.23,0.23,0.19,0.23,0.23,0.27,0.31,0.31,0.27,0.23,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.04,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,-0.04,-0.15,-0.23,-0.15,-0.15,0.04,0.42,0.85,1.08,1.08,0.85,0.85,0.5,0.08,-0.27,-0.5,-0.62,-0.77,-0.77,-0.88,-0.85,-0.69,-0.46,-0.38,-0.38,-0.38,-0.35,-0.31,-0.27,-0.15,-0.08,-0.08,0.04,0.12,0.08,-0.19,-0.65,-0.65,-0.12,-0.12,0.54,0.85,0.73,0.54,0.35,0.19,0.04,0.04,-0.08,-0.15,-0.15,-0.15,-0.19,-0.19,-0.19,-0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.12,0.19,0.19,0.19,0.19,0.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.19,0.15,0.15,0.15,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.08,0.12,0.15,0.19,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.08,0.04,0.04,0.0,-0.04,-0.04,0.0,0.04,0.04,0.04,0.08,0.08,0.0,-0.08,-0.08,-0.04,-0.04,-0.04,-0.04,0.0,0.0,0.04,0.08,0.04,0.0,-0.04,-0.08,-0.08,-0.12,-0.15,-0.23,-0.27,-0.35,-0.35,-0.42,-0.46,-0.46,-0.5,-0.58,-0.58,-0.73,-0.77,-0.81,-0.85,-0.92,-0.92,-0.92,-0.88,-0.81,-0.62,-0.42,-0.23,-0.23,0.0,0.12,0.38,0.38,0.77,1.23,1.65,1.88,1.92,1.92,1.85,1.69,1.46,1.12,0.92,0.62,0.46,0.46,0.31,0.19,0.04,0.0,-0.04,-0.08,-0.08,-0.12,-0.15,-0.19,-0.15,-0.15,-0.12,-0.08,-0.08,0.0,0.08,0.12,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-0.15,0.0,0.04,0.04,0.04,0.04,0.0,0.0,-0.04,-0.08,-0.12,-0.12,-0.08,-0.08,-0.04,0.04,0.04,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.12,-0.15,-0.19,-0.15,-0.08,0.0,0.04,0.04,0.0,0.0,-0.08,-0.27,-0.46,-0.58,-0.54,-0.54,-0.54,-0.38,-0.23,-0.08,0.04,0.19,0.19,0.15,0.15,0.19,0.12,0.0,0.0,0.08,0.15,0.12,0.04,-0.04,-0.15,-0.15,-0.27,-0.35,-0.35,-0.35,-0.31,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-0.15,-0.15,-0.15,-0.15,-0.23,-0.23,-0.23,-0.27,-0.27,-0.23,-0.23,-0.19,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.19,-0.19,-0.19,-0.15,-0.15,-0.15,-0.15,-0.12,-0.08,-0.12,-0.12,-0.19,-0.31,-0.38,-0.38,-0.31,-0.31,-0.15,-0.04,0.04,0.08,0.04,0.04,0.0,-0.04,-0.12,-0.15,-0.19,-0.19,-0.23,-0.27,-0.27,-0.23,-0.23,-0.23,-0.23,-0.27,-0.27,-0.31,-0.31,-0.38,-0.42,-0.42,-0.38,-0.38,-0.38,-0.35,-0.31,-0.31,-0.31,-0.31,-0.27,-0.23,-0.23,-0.19,-0.15,-0.15,-0.12,-0.12,-0.12,-0.12,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.23,-0.19,-0.23,-0.23,-0.23,-0.23,-0.23,-0.27,-0.27,-0.23,-0.23,-0.23,-0.23,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.35,0.31,0.31,0.31,0.23,0.08,-0.15,-0.15,-0.35,-0.27,0.08,0.46,0.46,0.62,0.42,0.12,-0.12,-0.12,0.12,0.35,0.46,0.5,0.5,0.35,0.38,0.46,0.42,0.27,0.27,0.12,0.0,0.0,0.04,0.12,0.12,0.19,0.23,0.27,0.46,0.65,0.73,0.73,0.69,0.65,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.15,0.12,0.08,0.08,0.04,0.04,0.0,0.04,0.04,0.08,0.08,0.08,0.12,0.12,0.12,0.08,0.04,-0.04,-0.04,0.04,0.04,0.12,0.15,0.23,0.23,0.23,0.23,0.19,0.15,0.12,0.12,0.08,0.08,0.08,0.12,0.19,0.23,0.15,0.15,0.15,0.19,0.19,0.15,0.08,0.08,0.08,0.08,0.08,0.12,0.15,0.12,0.12,0.04,0.0,-0.08,-0.12,-0.19,-0.19,-0.27,-0.27,-0.23,-0.19,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
