,target,acceleration__variance_larger_than_standard_deviation,acceleration__abs_energy,acceleration__absolute_maximum,acceleration__cid_ce__normalize_False,"acceleration__fft_coefficient__attr_""abs""__coeff_19","acceleration__fft_coefficient__attr_""abs""__coeff_29",acceleration__mean_n_absolute_max__number_of_maxima_7,acceleration__absolute_sum_of_changes,"acceleration__fft_coefficient__attr_""abs""__coeff_22",acceleration__number_crossing_m__m_-1,acceleration__maximum,"acceleration__fft_coefficient__attr_""abs""__coeff_36",acceleration__root_mean_square,"acceleration__fft_coefficient__attr_""abs""__coeff_18","acceleration__fft_coefficient__attr_""abs""__coeff_24",acceleration__number_crossing_m__m_1,"acceleration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""","acceleration__fft_coefficient__attr_""abs""__coeff_14","acceleration__fft_coefficient__attr_""abs""__coeff_16","acceleration__fft_coefficient__attr_""abs""__coeff_28","acceleration__fft_coefficient__attr_""abs""__coeff_13","acceleration__fft_coefficient__attr_""abs""__coeff_34","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""","acceleration__fft_coefficient__attr_""abs""__coeff_25","acceleration__fft_coefficient__attr_""abs""__coeff_21","acceleration__fft_coefficient__attr_""abs""__coeff_38","acceleration__fft_coefficient__attr_""abs""__coeff_51","acceleration__fft_coefficient__attr_""abs""__coeff_44","acceleration__fft_coefficient__attr_""abs""__coeff_15","acceleration__fft_coefficient__attr_""abs""__coeff_17","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",acceleration__minimum,"acceleration__fft_coefficient__attr_""abs""__coeff_20",acceleration__variance,acceleration__standard_deviation,"acceleration__fft_coefficient__attr_""abs""__coeff_11","acceleration__fft_coefficient__attr_""abs""__coeff_23","acceleration__fft_coefficient__attr_""abs""__coeff_35",acceleration__quantile__q_0.9,"acceleration__fft_coefficient__attr_""abs""__coeff_48","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_8","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","acceleration__fft_coefficient__attr_""abs""__coeff_12","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_30","acceleration__fft_coefficient__attr_""abs""__coeff_9","acceleration__fft_coefficient__attr_""abs""__coeff_1","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_32","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",acceleration__spkt_welch_density__coeff_8,"acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_27","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_40","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_33",acceleration__number_peaks__n_1,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_7","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_64","acceleration__fft_coefficient__attr_""abs""__coeff_37","acceleration__fft_coefficient__attr_""abs""__coeff_31","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","acceleration__fft_coefficient__attr_""abs""__coeff_26","acceleration__fft_coefficient__attr_""abs""__coeff_53","acceleration__fft_coefficient__attr_""abs""__coeff_10","acceleration__fft_coefficient__attr_""abs""__coeff_47","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",acceleration__number_peaks__n_3,"acceleration__fft_coefficient__attr_""abs""__coeff_73","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",acceleration__mean_abs_change,"acceleration__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","acceleration__fft_coefficient__attr_""abs""__coeff_43","acceleration__fft_coefficient__attr_""abs""__coeff_0","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",acceleration__longest_strike_below_mean,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","acceleration__fft_coefficient__attr_""abs""__coeff_45",acceleration__quantile__q_0.8,acceleration__quantile__q_0.1,"acceleration__fft_coefficient__attr_""abs""__coeff_60","acceleration__fft_coefficient__attr_""abs""__coeff_6",acceleration__fourier_entropy__bins_5,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_49",acceleration__fourier_entropy__bins_2,"acceleration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","acceleration__fft_coefficient__attr_""abs""__coeff_41","acceleration__fft_coefficient__attr_""abs""__coeff_68",acceleration__percentage_of_reoccurring_values_to_all_values,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","acceleration__fft_coefficient__attr_""abs""__coeff_57","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",acceleration__quantile__q_0.2,"acceleration__fft_coefficient__attr_""abs""__coeff_76","acceleration__fft_coefficient__attr_""abs""__coeff_5","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",acceleration__fourier_entropy__bins_3,"acceleration__fft_coefficient__attr_""abs""__coeff_42","acceleration__fft_coefficient__attr_""abs""__coeff_50","acceleration__fft_coefficient__attr_""abs""__coeff_82",acceleration__index_mass_quantile__q_0.6,"acceleration__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_70",acceleration__count_below_mean,"acceleration__fft_coefficient__attr_""abs""__coeff_86",acceleration__permutation_entropy__dimension_7__tau_1,acceleration__index_mass_quantile__q_0.7,"acceleration__fft_coefficient__attr_""abs""__coeff_61","acceleration__fft_coefficient__attr_""abs""__coeff_92","acceleration__fft_coefficient__attr_""abs""__coeff_93",acceleration__range_count__max_0__min_-1000000000000.0,"acceleration__fft_coefficient__attr_""angle""__coeff_29",acceleration__fourier_entropy__bins_10,"acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",acceleration__first_location_of_minimum,"acceleration__agg_autocorrelation__f_agg_""mean""__maxlag_40","acceleration__fft_coefficient__attr_""abs""__coeff_46","acceleration__fft_coefficient__attr_""abs""__coeff_88","acceleration__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""","acceleration__fft_coefficient__attr_""abs""__coeff_77"
0,1,0,5.60249,0.423,0.552926758,1.545901798,1.356025212,0.395714286,4.574,1.534742572,0,0.423,0.547288237,0.167369203,1.944922532,0.17288252,0,0.002760168,2.782002821,0.300376866,1.068807484,1.306389077,0.543359364,0.006816865,0.353795091,1.052341387,0.182126498,0.542387545,0.095070568,2.517240691,0.736975174,0.000966019,-0.154,1.686217281,0.016387298,0.128012881,1.64431508,1.039642623,0.91749339,0.2348,0.375590598,0.001528548,0.952425501,0.001008015,0.00087249,-0.113485714,1.272933025,-0.1651,0.000990156,0.588444092,2.577383088,9.092547236,0.000868781,0.001628532,0.001535391,0.838962451,0.001267227,0.00141575,0.013638548,0.109979827,0.000904321,0.023634615,0.339915613,0.000859347,0.508088777,0.025282353,1.008779144,3,0.001229027,4.712957853,0.02373913,0.086218657,0.459321681,0.375187989,0.001274122,0.335730582,0.520325244,2.826386821,0.151025701,0.000680331,3,0.307497954,0.000868521,0.022984925,0.022984925,0.3695,0.267510801,21.564,0.00117722,47,0.000860435,0.323885223,0.192,-0.077,0.127668636,2.765990361,0.194134837,0.019902439,0.247046053,0.166683464,-0.068137805,0.171246066,0.342910467,1,0.017574468,0.385620713,0.019241379,0,0.174947247,0.628422785,0.01342029,0.01899375,0.194134837,0.250987245,0.412412415,0.270146528,0.71,0.001008696,0.119945478,88,0.329231499,3.934148154,0.785,0.645087507,0.303849264,0.306479466,32,152.7679424,0.402862764,0.000601068,0.38,0.170802823,0.173232047,0.129622983,-0.28414993,0.034967475
1,1,0,112.429132,1.192,0.531626749,1.478753137,0.446433899,1.159142857,4.193,0.291848041,8,-0.423,0.359969912,0.868652942,0.890933212,0.805847399,0,0.002071585,0.369523013,2.070452924,0.054442671,1.279530585,0.340475366,0.002262897,1.012961391,1.212044028,0.020811108,0.44174238,0.208587504,0.40431222,0.973353836,0.000666258,-1.192,0.356877918,0.020419491,0.142896783,2.514272231,0.291340779,0.494185481,-0.7232,0.429734622,0.001114853,5.639766736,0.001106992,0.0009099,-1.026683333,2.045797058,-1.166333333,0.000668512,0.426308251,0.833317638,9.823776543,0.001078666,0.001149054,0.001904145,0.124022398,0.001498651,0.000961105,0.014466999,0.389724391,0.001261596,0.017105263,0.397135343,0.000669515,0.499356572,0.021931034,0.422357296,3,0.001749249,2.159397914,0.021193878,0.371156367,0.543519957,0.32367627,0.002125943,0.726086603,0.300771254,1.326602501,0.173145623,0.001184885,1,0.14725051,0.001020571,0.028331081,0.028331081,-0.647666667,0.099514843,127.666,0.001750645,33,0.002112278,0.387442327,-0.769,-1,0.28880602,1.890872405,0.263667238,0.024452174,0.323927634,0.122956999,-1.017972043,0.441704668,0.11262775,0.714285714,0.027055556,0.420645527,0.029536842,-0.962,0.209282635,3.714901739,0.031081081,0.025984127,0.122956999,0.417142599,0.031537767,0.240715481,0.55033557,-0.000765306,0.397556787,72,0.251517104,3.764378119,0.684563758,0.164571787,0.288875037,0.273652531,149,95.10883744,0.333741963,0.000787347,0.295302013,0.298982352,0.350497687,0.241584155,0.03664451,0.280694581
2,1,0,3.835959,0.538,0.312294733,0.295951558,0.283254289,0.450571429,1.768,0.187101707,0,0.538,0.261624695,0.211197004,0.150137387,0.191572228,0,0.001195442,0.439845148,0.378242747,0.21859483,0.332208479,0.163207578,0.002509706,0.249257766,0.32911223,0.19421167,0.335791525,0.41147842,0.363723807,0.107869251,0.000625463,-0.154,0.27603557,0.026382314,0.162426334,0.699460214,0.364480071,0.249125255,0.346,0.362044974,0.000910427,1.17604932,0.000714748,0.000635161,0.253888889,0.89334226,0,0.000621986,0.149975512,0.855945885,8.643626012,0.000700246,0.000874235,0.001134258,0.138475254,0.000985598,0.000988222,0.02067697,0.000837368,0.000644949,0.017111111,0.314528102,0.000695432,0.022240823,0.015882353,0.243558966,4,0.00110428,1.440017151,0.016894737,0.319205224,0.206520288,0.236794361,0.001021813,0.021503879,0.371346235,0.752953642,0.328979762,0.00093851,1,0.283775853,0.000766842,0.0208,0.0208,0.538,0.001,11.609,0.001211027,43,0.001591629,0.333969526,0.308,-0.077,0.278474235,1.764116679,0.216414089,0.018940299,0.3989511,0.108471339,0.268578947,0.276751733,0.340174504,0.882352941,0.022361111,0.343096813,0.020264151,0,0.209282635,0.598973944,0.026263158,0.02056338,0.108471339,0.131127022,0.348880505,0.240715481,0.290697674,-0.000684211,0.305480206,48,0.251517104,3.66945612,0.418604651,0.295289627,0.288875037,0.273652531,13,-48.24284648,0.323815663,0.000592039,0.697674419,0.18887374,0.332097798,0.241584155,-0.115912248,0.280694581
3,1,0,2.134135,0.269,0.39944837,0.457736989,0.166123638,0.247285714,3.151,0.417833233,0,0.231,0.055015826,0.111390133,0.819909976,0.515244632,0,0.000159186,2.161010442,1.443547159,0.160898798,1.479312693,0.460221085,0.00135627,0.563935596,0.359377607,0.02710892,0.179044997,0.099215028,0.494355036,1.123696859,0.000519031,-0.269,0.925443687,0.011707667,0.108201973,1.142944362,0.374972134,0.198598968,0.154,0.197106951,0.000769071,0.793834605,0.000593543,0.000597111,0.004146199,0.399117644,-0.0729,0.000519031,0.223643859,2.149560634,3.973770646,0.000504035,0.000769071,0.000932891,0.330624325,0.000935204,0.001147677,0.003087634,0.059346829,0.000374635,0.02483871,0.283613952,0.000530716,0.070873995,0.015816514,0.449675444,4,0.000715485,2.106915352,0.015816514,0.209967158,0.407911299,0.314930458,0.000510865,0.646672078,0.177964412,2.161638973,0.086103563,0.000325667,3,0.025049944,0.000374635,0.018426901,0.018426901,0.1116,0.27100738,4.551,0.000510865,30,0.000474379,0.112201757,0.115,-0.115,0.114634996,2.296779772,0.234298178,0.018387324,0.474946231,0.109452358,0.024085714,0.271259531,0.094883101,1,0.01169697,0.148119778,0.01169697,-0.0304,0.162353693,4.194333645,0.012451613,0.01455303,0.125386776,0.05777635,0.164133237,0.13956751,0.813953488,-0.000348624,0.162914114,64,0.119,3.606363944,0.848837209,0.086614074,0.288875037,0.273652531,35,-9.195332946,0.510236863,0.000477795,0.790697674,0.03209111,0.119959567,0.241584155,0.361350323,0.112194338
4,1,0,30.552322,1.346,1.414975972,2.759329054,2.071018822,1.181285714,9.731,1.046976162,6,0.577,1.444937858,0.439737566,2.975904501,1.04888743,0,0.020501171,2.316536742,1.71245884,1.52712586,1.066626302,1.600017348,0.034454762,0.97602737,2.820838595,1.351732582,0.898711015,0.674854075,0.71459244,2.490556368,0.012780519,-1.346,2.604103741,0.192582289,0.438841986,3.053511497,1.026701841,1.472422324,0.3194,0.512905762,0.01899587,6.522799891,0.008910961,0.0101521,-0.720058824,1.451353212,-1.3767,0.017674381,1.366019386,3.511996225,38.89260236,0.001909202,0.02912395,0.012752531,1.08713414,0.01457485,0.031820794,0.187446157,0.475658682,0.001007322,0.127344828,1.050617859,0.015949536,1.376579495,0.10705,1.249765254,6,0.003338511,2.606574498,0.078838384,0.689462067,0.986126468,1.207578937,0.001846452,1.126230283,1.031679937,1.055589406,0.437811886,0.001213955,4,0.447987722,0.000913432,0.061980892,0.061980892,0.2193,0.914144335,4.432,0.001501516,41,0.001990364,0.408019146,0.269,-0.7921,0.850637442,5.633688527,0.183785237,0.066503759,0.754613931,0.06719688,-0.616130682,1.350779042,0.534740791,0.585365854,0.024273973,1.084900979,0.028967742,-0.3694,0.322481299,4.143163568,0.027896552,0.037811475,0.183785237,0.974105272,0.976240888,0.240715481,0.46835443,-0.000373737,0.28211196,47,0.251517104,3.98641858,0.658227848,0.700900343,0.288875037,0.273652531,47,-53.85176525,0.250501282,0.002060254,0.297468354,0.398121286,0.272056864,0.241584155,-0.332138578,0.480418998
5,1,0,12.006749,0.654,0.433752233,0.900407094,0.315103712,0.620571429,2.965,0.443811349,0,0.654,0.341684153,0.330381997,0.722579063,0.200387348,0,0.001283019,0.385152593,0.737133208,0.305438174,0.748664568,0.466156857,0.001391616,0.734092486,0.577244355,0.512136563,0.457725913,0.222158696,0.924885108,0.641600034,0.000972904,0,0.520738929,0.033662203,0.183472623,0.91714925,0.603036392,0.1538933,0.577,0.066871966,0.001763842,0.285783608,0.000986124,0.000911181,-0.029772727,0.845130386,-0.045,0.001066333,0.500674468,0.562652077,11.67293861,0.000954854,0.00208004,0.00171593,0.365543304,0.001603442,0.000835121,0.011123925,0.013810278,0.000843626,0.0169375,0.147687917,0.000554184,0.318200087,0.032,0.153434853,8,0.00156229,1.047126496,0.028438356,0.319205224,0.314104085,0.226532149,0.001264712,0.410225262,0.558422091,0.935596823,0.212521547,0.000492472,6,0.283775853,0.000911799,0.027201835,0.027201835,0.339666667,0.324834122,30.223,0.001319237,65,0.000802076,0.249606719,0.462,0.077,0.278474235,1.012786561,0.17883136,0.026820225,0.193327919,0.089578027,-0.018454545,0.129206137,0.340174504,0.941176471,0.020204545,0.343096813,0.020710145,0.077,0.209282635,0.495643116,0.017666667,0.024854167,0.17883136,0.052482278,0.370481218,0.240715481,0.790909091,0.004219178,0.305480206,65,0.251517104,3.889970512,0.845454545,0.295289627,0.288875037,0.273652531,0,94.47331851,0.17883136,0.00085435,0.109090909,0.424141466,0.20307532,0.241584155,0.007146386,0.280694581
6,1,0,27.029397,0.769,0.992567882,2.138025853,0.597601433,0.736142857,7.537,1.323725146,0,0.769,0.828323501,0.425917068,1.094529489,1.399603673,0,0.018122497,5.702174069,4.481091271,0.426306592,2.66823453,0.673353352,0.023485867,1.322751435,1.550294574,1.013069214,0.180120998,0.465255165,4.016498318,3.073889456,0.005686979,-0.346,1.557532771,0.102534847,0.320210628,3.009470085,1.61643149,0.98170295,0.654,0.294642398,0.010088376,1.572481785,0.004063272,0.004857051,-0.29635,2.701985069,-0.4295,0.005085086,0.163680504,2.153086856,27.42728223,0.003144905,0.009030403,0.006643433,0.234775464,0.007976404,0.005645358,0.032348707,0.076367392,0.00120927,0.052703704,0.920449779,0.002869764,0.814144186,0.062982759,0.245190921,4,0.00491084,4.592864019,0.066529412,0.601639385,0.338087237,0.294723743,0.002192153,2.072141804,0.438966129,1.525012175,0.467502664,0.000607462,3,0.270669771,0.000752576,0.050925676,0.050925676,0.455,0.534354928,41.845,0.001374503,49,0.001331262,0.28174391,0.577,-0.192,0.549142107,5.294455497,0.141440924,0.056017241,0.544941317,0.070810555,-0.274305376,1.033311093,0.088749127,0.833333333,0.024947368,0.265249027,0.03137931,-0.077,0.209282635,5.446558562,0.026933333,0.042393162,0.141440924,0.460836358,0.589611196,0.240715481,0.751677852,0.004976471,0.012661856,66,0.251517104,4.23794016,0.805369128,0.384311678,0.288875037,0.273652531,39,83.2575789,0.211888639,0.00399503,0.167785235,0.52874602,0.579672377,0.241584155,-0.258111835,0.280694581
7,1,0,65.485958,1.269,0.667184382,1.125842825,0.741398472,1.197857143,4.655,1.048526789,8,0.192,0.097491521,0.707030982,1.070651467,0.661089261,0,0.003213637,1.194089839,0.955287106,0.581964832,3.587006674,0.278299868,0.010565422,0.802846824,0.702175994,0.601594279,0.258384696,0.416220306,0.88894328,0.846371004,0.001484295,-1.269,0.674989396,0.13050723,0.361257844,2.388835852,0.897010007,0.475572772,-0.231,0.406239347,0.00265547,2.954631724,0.002141925,0.001711417,-1.187771429,1.705049954,-1.224166667,0.001358564,0.305030759,2.00499574,29.02499903,0.002325907,0.002420556,0.003404415,1.205994218,0.002711076,0.001522748,0.035033525,0.28344875,0.002653634,0.027291667,0.567701965,0.000800873,0.153417996,0.032660377,0.430334899,2,0.003471909,2.824971695,0.035012821,0.323235969,0.261023332,0.557221727,0.00402384,0.915928518,0.567791338,3.075761163,0.448923652,0.003609139,1,0.283775853,0.002424364,0.035807692,0.035807692,-0.532,0.362309433,79.618,0.003393392,56,0.005929167,0.088441788,-0.308,-1.077,0.337211356,8.247018438,0.156798419,0.031915094,0.370295457,0.078515764,-1.12568254,0.328627299,0.340174504,0.764705882,0.031705882,0.353595372,0.037487179,-1,0.209282635,4.019325467,0.048166667,0.034132075,0.156798419,0.494501074,0.452485616,0.240715481,0.374045802,0.007397436,0.305480206,60,0.251517104,2.417812012,0.465648855,0.075188227,0.288875037,0.273652531,124,128.6114782,0.156798419,0.001794653,0.229007634,0.503542059,0.143913651,0.241584155,-0.00115729,0.280694581
8,1,0,69.600326,2.308,1.924570082,0.937323031,1.973045914,1.725285714,15.274,4.520335224,4,0.808,1.282806972,0.63428229,6.902195049,1.049205586,0,0.031631272,6.175136606,2.544861739,2.264892404,1.396465557,2.001789344,0.057592848,3.337021673,3.935826045,1.395871222,0.455015665,0.713313619,7.146007288,3.33334012,0.014042999,-2.308,3.705417514,0.343923351,0.586449786,9.465290744,0.893104108,1.278752151,0.577,0.594348556,0.021097072,3.195968869,0.013648856,0.015066796,-0.95671345,1.407866708,-1.6771,0.019267936,1.763427395,7.727119688,52.24847346,0.008916948,0.030298109,0.021533463,2.706244913,0.022471691,0.044721492,0.252290044,0.100230675,0.007126065,0.132382353,3.911902504,0.027259001,1.349788289,0.105031746,2.616518606,6,0.014276069,12.35977144,0.084029126,0.849152806,0.706169933,1.007603777,0.011611926,2.020192063,0.091467545,9.689013901,1.36085329,0.009210376,6,0.543236096,0.006248192,0.088802326,0.088802326,0.5541,1.57456495,41.804,0.010671544,50,0.017542216,2.13630798,0.231,-1,0.085801652,4.002381587,0.125386776,0.086059259,0.725944004,0.109452358,-0.7649,1.296702973,0.414957297,0.732142857,0.066528571,1.197265604,0.067530612,-0.692,0.625581047,18.17956486,0.091285714,0.073272059,0.109452358,0.613594356,1.082071493,0.658237291,0.416184971,0.00261165,0.770580061,82,1.013754689,4.099006601,0.537572254,0.368607723,0.288875037,0.273652531,116,167.8471846,0.234298178,0.008794845,0.346820809,0.379434041,0.754670998,0.241584155,-0.203504105,0.792879159
9,1,0,36.477339,1.615,1.141319412,1.870220263,1.714647609,1.285714286,9.34,2.640257159,2,1.038,0.555001753,0.483558783,0.439833246,0.999318515,2,0.010417789,1.896898542,2.704299867,1.151030372,3.051118176,0.63268671,0.020187929,1.04842722,1.653692422,0.404015056,0.547601738,0.386758759,2.11647992,1.291825315,0.004927707,-1.615,0.349732142,0.222172018,0.471351268,3.420885159,1.699384927,1.209541229,0.308,0.579330196,0.008647977,5.073549843,0.004772901,0.004309464,-0.715102941,6.550191566,-1.4922,0.006056548,0.501163263,3.153939454,41.23889815,0.003311693,0.010887497,0.008402401,0.38378474,0.007410343,0.018316194,0.210025972,0.264716873,0.003600229,0.096774194,0.895673994,0.008950949,0.382362379,0.069507463,0.2670717,9,0.005923473,3.606369961,0.061066667,0.329531706,0.544264159,0.872287563,0.005886649,0.174467762,0.732107163,6.517014318,0.244052911,0.006293715,8,0.476560271,0.004262884,0.060258065,0.060258065,0.2306,0.655505364,16.843,0.007037986,45,0.010824688,0.203195099,0.192,-0.808,0.585638395,12.53963898,0.18562471,0.055705426,0.953274579,0.067887239,-0.612693182,0.071594054,0.287027534,0.673913043,0.052779661,0.368685861,0.047865169,-0.5,0.248100133,3.474152429,0.0673125,0.051129032,0.067887239,0.258576696,0.911194066,0.240715481,0.365384615,0.002977778,0.270114292,54,0.251517104,4.096398432,0.679487179,0.314408139,0.288875037,0.273652531,75,16.81651421,0.253018702,0.002138939,0.326923077,0.364054235,0.435611637,0.241584155,-0.032904692,0.265798505
