[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  40.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 6, 3, 6, 6, 3, 3, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]  35.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 6, 3, 3, 6, 3, 6, 6, 6, 6]  75.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 6, 3, 3, 6, 3, 6, 6, 6, 3, 3]  65.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]  45.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 3, 6, 3, 3, 3, 6, 6]  65.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 6, 6, 3, 6, 6, 6]  80.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 6, 3, 6, 6, 6, 6, 6]  85.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 3, 6, 3, 3, 3, 3, 3]  55.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 6, 3, 3, 6, 6, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3]  40.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 3, 3]  60.0%
[3, 6, 3, 6, 6, 3, 3, 6, 3, 6, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3]  30.0%
[3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 6, 3, 6, 3, 3]  60.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 6, 6, 6, 6, 3, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6]  75.0%
[3, 6, 3, 6, 6, 3, 3, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]  35.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 6, 3, 6, 6, 6, 6, 6, 6]  90.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 6, 6, 3, 3, 3, 6, 6, 6, 3, 6, 3, 3, 3, 3, 3]  60.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 6, 3, 6, 6, 3, 6, 6, 3, 3, 6, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 3, 6, 3, 3, 3, 6, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 6, 3, 3, 3, 3, 3, 3]  60.0%
[3, 6, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]  45.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  100.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]  50.0%
[3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 6, 6, 3, 3, 6, 6, 6, 6, 6, 6]  80.0%
[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3]  55.0%
[3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 3, 3, 6, 3, 6, 6, 3, 6, 6, 6]  55.0%
