1.0,0.0,0.04,0.04,0.04,0.0,0.0,-0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,0.04,0.04,0.04,0.04,0.0,0.0,-0.08,-0.12,-0.08,-0.08,0.0,0.0,0.0,-0.12,-0.08,0.08,0.12,0.12,0.12,0.04,0.08,0.08,0.19,0.19,0.15,0.15,0.23,0.31,0.42,0.42,0.42,0.35,0.27,0.15,0.08,0.08,0.0,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.04,0.04,0.0,-0.04,-0.08,-0.12,-0.12,-0.12,-0.12,-0.15,-0.12,-0.12,-0.12,-0.12,-0.08,-0.04,0.0,0.0,0.0,0.0,-0.04,-0.08,-0.12,-0.12,-0.15,-0.12,0.0,0.08,0.04,0.04,-0.04,-0.08,-0.08,0.0,0.04,0.04,0.15,0.27,0.35,0.38,0.38,0.38,0.35,0.31,0.27,0.31,0.31,0.31,0.27,0.27,0.23,0.15,0.15,0.15,0.12,0.15,0.19,0.19,0.19,0.19,0.15,0.15,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.15,0.15,0.12,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.12,0.15,0.19,0.19,0.19,0.27,0.23,0.23,0.23,0.23,0.23,0.23,0.19,0.19,0.23,0.23,0.23,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.12,0.12,0.12,0.12,0.15,0.15,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.15,0.15,0.15,0.19,0.19,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.96,-0.96,-0.96,-0.96,-0.92,-0.92,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.92,-0.92,-0.96,-0.96,-1.0,-0.96,-0.92,-0.92,-0.96,-0.96,-0.96,-0.96,-0.92,-0.96,-1.0,-1.0,-1.0,-0.92,-0.77,-0.73,-0.73,-0.88,-0.92,-0.96,-0.96,-1.04,-1.04,-1.08,-1.15,-1.19,-1.19,-1.19,-1.19,-1.12,-1.08,-1.04,-0.96,-0.96,-0.96,-0.92,-0.88,-0.85,-0.85,-0.85,-0.88,-0.92,-0.96,-0.96,-0.92,-0.92,-0.92,-0.88,-0.88,-0.88,-0.85,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.85,-0.85,-0.85,-0.85,-0.77,-0.73,-0.73,-0.77,-0.81,-0.81,-0.81,-0.77,-0.69,-0.54,-0.46,-0.42,-0.42,-0.42,-0.5,-0.58,-0.62,-0.65,-0.65,-0.73,-0.81,-0.81,-0.85,-0.81,-0.81,-0.81,-0.77,-0.73,-0.73,-0.77,-0.77,-0.73,-0.77,-0.77,-0.77,-0.77,-0.81,-0.85,-0.77,-0.81,-0.85,-0.92,-0.92,-1.0,-1.04,-1.0,-0.88,-0.77,-0.77,-0.73,-0.73,-0.77,-0.81,-0.85,-0.85,-0.88,-0.88,-0.88,-0.85,-0.85,-0.85,-0.77,-0.77,-0.73,-0.73,-0.69,-0.69,-0.69,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.42,0.54,0.5,0.5,0.42,0.38,0.35,0.35,0.35,0.35,0.35,0.31,0.35,0.35,0.35,0.38,0.35,0.35,0.31,0.31,0.23,0.23,0.23,0.19,0.15,0.15,0.15,0.19,0.15,0.19,0.15,0.15,0.12,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.04,0.04,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.0,0.0,-0.04,-0.08,-0.08,-0.08,-0.08,-0.08,-0.12,-0.12,-0.12,-0.15,-0.15,-0.15,-0.08,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.08,0.08,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.12,0.08,0.08,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.04,0.08,0.08,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.04,0.04,0.04,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.12,0.12,0.12,0.0,-0.08,-0.12,-0.08,0.0,0.0,0.08,0.15,0.19,0.23,0.19,0.19,0.19,0.19,0.15,0.12,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0.08,0.12,0.12,0.12,0.08,0.08,0.08,0.12,0.08,0.08,0.08,0.04,0.0,0.0,0.0,-0.04,-0.04,-0.08,-0.08,-0.08,-0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,-0.08,-0.12,-0.08,-0.08,-0.08,-0.04,0.0,0.0,-0.04,-0.08,-0.15,-0.15,-0.19,-0.23,-0.27,-0.27,-0.27,-0.23,-0.23,-0.19,-0.19,-0.23,-0.23,-0.23,-0.23,-0.19,-0.15,-0.08,0.0,0.08,0.15,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.23,0.23,0.19,0.19,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.12,0.08,0.04,0.04,0.12,0.12,0.15,0.12,-0.04,-0.15,-0.19,-0.12,0.0,0.04,0.04,0.0,0.04,0.04,-0.12,-0.19,-0.19,-0.31,-0.31,-0.38,-0.35,-0.35,-0.46,-0.54,-0.54,-0.62,-0.69,-0.65,-0.58,-0.54,-0.58,-0.58,-0.35,-1.08,-0.85,-0.62,-1.0,-1.08,-1.08,-0.88,-0.5,-0.88,-1.31,-1.35,-1.19,-1.19,-1.04,-0.96,-0.92,-0.88,-0.88,-0.77,-0.62,-0.42,-0.19,0.04,0.19,0.19,0.12,-0.04,-0.04,0.08,0.19,0.27,0.27,0.19,0.19,0.15,0.23,0.27,0.27,0.23,0.23,0.23,0.19,0.19,0.15,0.19,0.19,0.23,0.19,0.12,0.04,0.0,0.0,0.04,0.08,0.08,0.15,0.19,0.19,0.19,0.19,0.19,0.23,0.23,0.23,0.27,0.27,0.27,0.19,0.19,0.12,0.12,0.15,0.23,0.31,0.31,0.35,0.42,0.54,0.58,0.58,0.54,0.54,0.54,0.46,0.35,0.27,0.19,0.19,0.19,0.19,0.23,0.27,0.31,0.31,0.31,0.35,0.35,0.38,0.38,0.38,0.35,0.31,0.27,0.27,0.23,0.19,0.19,0.19,0.19,0.23,0.23,0.23,0.23,0.27,0.27,0.23,0.19,0.19,0.19,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.04,0.04,0.08,0.19,0.15,0.12,0.12,0.08,0.08,0.04,0.12,0.08,0.0,0.0,0.04,0.04,0.12,0.04,0.08,0.08,0.15,0.19,0.19,0.19,0.23,0.27,0.27,0.19,0.19,0.19,0.19,0.19,0.23,0.19,0.19,0.12,0.08,0.12,0.12,0.15,0.19,0.19,0.15,0.08,0.08,0.12,0.08,0.08,0.08,0.08,0.08,0.12,0.04,0.08,0.19,0.27,0.23,0.23,0.19,0.23,0.23,0.23,0.23,0.23,0.27,0.35,0.35,0.35,0.38,0.38,0.38,0.35,0.35,0.35,0.38,0.38,0.46,0.46,0.46,0.46,0.46,0.42,0.42,0.46,0.46,0.5,0.54,0.58,0.58,0.58,0.58,0.58,0.54,0.58,0.62,0.62,0.65,0.62,0.62,0.62,0.62,0.54,0.5,0.5,0.35,0.35,0.35,0.35,0.35,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.08,-0.08,0.0,0.0,0.08,0.12,0.04,-0.19,-0.19,-0.15,0.0,0.08,0.04,0.04,0.0,0.0,-0.04,-0.04,-0.04,0.0,0.0,-0.04,-0.12,-0.19,-0.19,-0.35,-0.27,-0.15,-0.08,-0.08,-0.12,-0.12,-0.12,-0.19,-0.19,-0.19,-0.15,-0.08,-0.04,-0.08,-0.19,-0.19,-0.31,-0.31,-0.23,-0.19,-0.04,-0.04,0.19,0.42,0.42,0.15,-0.15,-0.15,-0.31,-0.15,0.08,0.31,0.38,0.38,0.46,0.46,0.31,0.08,0.0,0.0,0.15,0.35,0.5,0.54,0.54,0.54,0.5,0.5,0.5,0.58,0.62,0.69,0.69,0.69,0.62,0.58,0.54,0.54,0.62,0.65,0.65,0.62,0.58,0.62,0.65,0.65,0.65,0.62,0.54,0.5,0.46,0.42,0.38,0.38,0.31,0.27,0.27,0.31,0.27,0.23,0.23,0.23,0.27,0.35,0.42,0.54,0.62,0.69,0.73,0.77,0.77,0.77,0.73,0.69,0.69,0.69,0.65,0.65,0.65,0.62,0.58,0.58,0.5,0.42,0.42,0.42,0.46,0.46,0.5,0.54,0.54,0.54,0.54,0.54,0.54,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.85,-1.0,-0.96,-0.92,-0.92,-1.0,-1.0,-1.0,-1.0,-1.04,-1.08,-1.08,-1.08,-1.08,-1.04,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.96,-1.0,-1.0,-1.08,-1.12,-1.12,-1.15,-1.23,-1.23,-1.27,-1.23,-1.15,-1.08,-0.96,-0.92,-0.92,-0.96,-1.04,-1.04,-1.08,-1.08,-1.04,-0.96,-0.88,-0.88,-0.81,-0.77,-0.77,-0.77,-0.77,-0.77,-0.73,-0.73,-0.69,-0.65,-0.58,-0.58,-0.54,-0.54,-0.54,-0.54,-0.5,-0.46,-0.46,-0.42,-0.42,-0.35,-0.35,-0.35,-0.35,-0.31,-0.27,-0.23,-0.23,-0.23,-0.23,-0.15,-0.12,-0.04,0.08,0.12,0.12,0.15,0.15,0.19,0.12,-0.04,-0.04,-0.31,-0.54,-0.69,-0.73,-0.62,-0.62,-0.5,-0.42,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.27,-0.27,-0.31,-0.27,-0.31,-0.38,-0.46,-0.54,-0.54,-0.5,-0.5,-0.46,-0.42,-0.38,-0.38,-0.38,-0.38,-0.38,-0.35,-0.35,-0.35,-0.35,-0.35,-0.31,-0.31,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.35,-0.27,-0.27,0.15,0.27,0.58,0.73,0.62,0.62,0.31,0.15,0.08,-0.04,-0.08,-0.08,-0.08,-0.12,-0.23,-0.38,-0.31,-0.27,-0.27,-0.27,-0.23,-0.31,-0.35,-0.38,-0.38,-0.38,-0.31,-0.31,-0.04,-0.42,-0.62,-0.62,-0.65,-0.58,-0.58,-0.62,-0.69,-0.69,-0.77,-0.77,-0.81,-0.81,-0.88,-0.73,-0.73,-1.0,-0.92,-0.92,-0.96,-1.0,-1.04,-1.08,-1.08,-1.08,-1.31,-1.31,-1.96,-2.31,-1.73,-1.27,-1.27,-1.42,-1.62,-1.62,-1.42,-1.19,-1.0,-0.85,-0.85,-0.65,-0.54,-0.54,-0.42,-0.42,-0.42,-0.46,-0.42,-0.27,-0.27,-0.08,-0.08,-0.23,-0.38,-0.5,-0.5,-0.54,-0.54,-0.5,-0.42,-0.35,-0.27,-0.27,-0.23,-0.19,-0.19,-0.15,-0.12,0.0,0.0,0.04,0.08,0.08,0.12,0.23,0.23,0.35,0.5,0.65,0.73,0.81,0.73,0.73,0.65,0.62,0.54,0.54,0.58,0.58,0.65,0.69,0.73,0.65,0.54,0.54,0.42,0.35,0.38,0.58,0.73,0.65,0.23,0.23,-0.35,-0.73,-0.92,-0.85,-0.62,-0.42,-0.42,-0.15,0.04,0.15,0.27,0.27,0.27,0.19,0.12,0.04,-0.04,-0.08,-0.08,-0.04,-0.04,-0.04,0.0,0.0,0.0,0.0,0.0,-0.04,-0.08,-0.08,-0.08,-0.08,-0.12,-0.12,-0.15,-0.15,-0.19,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.08,-0.04,0.04,0.12,0.19,0.19,0.12,0.12,0.08,0.08,0.04,0.15,0.15,0.15,0.19,0.12,0.12,0.08,-0.08,-0.08,-0.19,-0.23,-0.31,-0.46,-0.46,-0.46,-0.42,-0.35,-0.5,-0.69,-0.69,-0.62,-0.58,-0.62,-0.62,-0.73,-0.73,-0.73,-0.77,-0.81,-0.65,-0.88,-0.85,-0.85,-1.04,-1.08,-1.0,-1.0,-1.15,-1.15,-1.5,-1.62,-1.42,-1.08,-0.92,-0.81,-0.81,-0.69,-0.62,-0.5,-0.42,-0.35,-0.19,-0.19,-0.12,-0.04,0.0,0.04,0.0,-0.04,-0.04,0.0,-0.04,-0.08,0.04,0.0,0.0,-0.08,-0.12,-0.12,-0.12,-0.08,-0.04,-0.04,0.0,0.0,0.04,0.0,0.0,0.0,-0.04,-0.04,-0.04,0.0,0.0,0.0,0.08,0.08,-0.04,-0.12,-0.12,-0.12,-0.04,0.0,0.08,0.19,0.27,0.35,0.35,0.38,0.42,0.38,0.35,0.31,0.31,0.27,0.31,0.46,0.65,0.81,0.96,1.04,1.04,0.96,0.73,0.46,0.19,-0.04,-0.04,-0.15,-0.15,-0.15,-0.08,0.0,0.08,0.08,0.12,0.19,0.19,0.19,0.15,0.15,0.15,0.19,0.19,0.23,0.27,0.27,0.23,0.19,0.19,0.19,0.15,0.12,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
