[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  50.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]  100.0%
[6, 6, 6, 6, 6, 6, 6, 6, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 6, 6, 8, 8, 8, 8]  75.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 6, 6, 6, 8, 8, 6, 8, 8, 8]  75.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  50.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 6, 8, 8, 8]  80.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8]  90.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 6, 8, 8, 8]  75.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 8, 6, 8, 6, 8, 6, 8, 6, 8, 8, 8, 6, 6, 6, 6, 8, 6, 8, 8]  50.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8]  70.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 6, 6]  75.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8]  90.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 6, 6, 6]  70.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8]  90.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  50.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8]  80.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]  100.0%
[6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  80.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]  100.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  50.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 6, 6]  55.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 6, 6, 8, 8, 6, 6, 6, 6]  65.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 8, 8, 8, 6, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8]  90.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8]  90.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 8, 8]  85.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  95.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 6, 6, 6]  65.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 8, 8, 8, 8, 6, 6]  75.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8]  90.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]  100.0%
[6, 6, 6, 8, 6, 6, 6, 6, 6, 6, 8, 8, 6, 6, 6, 6, 8, 6, 6, 6]  60.0%
[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]  50.0%
